30,P21/c,177,P21/a,5,0.542
30,P21/c,18,P21/n,5,0.367
30,P21/c,195,Pc,5,0.535
30,P21/c,19,P-1,9,0.29
30,P21/c,1,P-1,5,0.566
30,P21/c,20,P21/a,9,0.472
30,P21/c,232,P21/c,3,0.088
30,P21/c,24,P21/n,5,0.536
30,P21/c,26,C2/c,9,0.233
30,P21/c,27,P21/n,5,0.182
30,P21/c,30,P21/c,15,0.0
30,P21/c,32,P21/c,3,0.186
30,P21/c,36,P212121,3,0.159
30,P21/c,3,P212121,3,0.147
30,P21/c,40,P21/c,3,0.036
30,P21/c,44,P21/n,4,0.697
30,P21/c,47,P21/c,7,0.962
30,P21/c,55,P21/a,3,0.047
30,P21/c,56,Pccn,1,0.0
30,P21/c,5,P21/n,5,0.566
30,P21/c,65,P212121,3,0.243
30,P21/c,669,P6122,1,0.0
30,P21/c,67,Pca21,3,0.26
30,P21/c,68,Pca21,3,0.083
30,P21/c,6,P-1,5,0.566
30,P21/c,76,P21/a,3,0.249
30,P21/c,94,P212121,3,0.157
30,P21/c,95,P212121,3,0.158
30,P21/c,9,P21,3,0.146
32,P21/c,108,C2/c,5,0.178
32,P21/c,115,C2/n,5,0.136
32,P21/c,11,P21/a,5,0.082
32,P21/c,135,P21,3,0.065
32,P21/c,13,P-1,5,0.104
32,P21/c,141,P212121,5,0.137
32,P21/c,16,P21/c,5,0.123
32,P21/c,173,Pna21,3,0.165
32,P21/c,176,P-1,2,1.053
32,P21/c,177,P21/a,3,0.055
32,P21/c,18,P21/n,5,0.053
32,P21/c,195,Pc,3,0.041
32,P21/c,19,P-1,3,0.12
32,P21/c,1,P-1,5,0.165
32,P21/c,20,P21/a,3,0.021
32,P21/c,232,P21/c,5,0.104
32,P21/c,24,P21/n,5,0.094
32,P21/c,26,C2/c,5,0.127
32,P21/c,27,P21/n,5,0.161
32,P21/c,30,P21/c,3,0.186
32,P21/c,32,P21/c,15,0.0
32,P21/c,36,P212121,5,0.082
32,P21/c,3,P212121,9,0.098
32,P21/c,40,P21/c,5,0.25
32,P21/c,44,P21/n,5,0.151
32,P21/c,47,P21/c,5,0.315
32,P21/c,55,P21/a,5,0.2
32,P21/c,56,Pccn,1,0.0
32,P21/c,5,P21/n,5,0.165
32,P21/c,65,P212121,11,0.07
32,P21/c,669,P6122,1,0.0
32,P21/c,67,Pca21,11,0.155
32,P21/c,68,Pca21,5,0.524
32,P21/c,6,P-1,5,0.164
32,P21/c,76,P21/a,11,0.154
32,P21/c,94,P212121,3,0.041
32,P21/c,95,P212121,3,0.041
32,P21/c,9,P21,11,0.122
36,P212121,108,C2/c,3,0.152
36,P212121,115,C2/n,3,0.064
36,P212121,11,P21/a,3,0.03
36,P212121,135,P21,3,0.077
36,P212121,13,P-1,3,0.104
36,P212121,141,P212121,5,0.116
36,P212121,16,P21/c,5,0.143
36,P212121,173,Pna21,3,0.182
36,P212121,176,P-1,1,0.0
36,P212121,177,P21/a,3,0.08
36,P212121,18,P21/n,5,0.088
36,P212121,195,Pc,3,0.074
36,P212121,19,P-1,3,0.109
36,P212121,1,P-1,3,0.132
36,P212121,20,P21/a,3,0.038
36,P212121,232,P21/c,5,0.097
36,P212121,24,P21/n,5,0.116
36,P212121,26,C2/c,5,0.096
36,P212121,27,P21/n,5,0.125
36,P212121,30,P21/c,3,0.159
36,P212121,32,P21/c,5,0.082
36,P212121,36,P212121,15,0.0
36,P212121,3,P212121,5,0.094
36,P212121,40,P21/c,3,0.187
36,P212121,44,P21/n,3,0.111
36,P212121,47,P21/c,3,0.096
36,P212121,55,P21/a,3,0.121
36,P212121,56,Pccn,1,0.0
36,P212121,5,P21/n,3,0.132
36,P212121,65,P212121,5,0.102
36,P212121,669,P6122,1,0.0
36,P212121,67,Pca21,5,0.206
36,P212121,68,Pca21,3,0.148
36,P212121,6,P-1,3,0.132
36,P212121,76,P21/a,5,0.201
36,P212121,94,P212121,3,0.042
36,P212121,95,P212121,3,0.042
36,P212121,9,P21,5,0.054
3,P212121,108,C2/c,5,0.466
3,P212121,115,C2/n,5,0.48
3,P212121,11,P21/a,3,0.026
3,P212121,135,P21,5,0.403
3,P212121,13,P-1,3,0.095
3,P212121,141,P212121,7,0.141
3,P212121,16,P21/c,7,0.161
3,P212121,173,Pna21,3,0.197
3,P212121,176,P-1,1,0.0
3,P212121,177,P21/a,5,0.401
3,P212121,18,P21/n,7,0.108
3,P212121,195,Pc,3,0.085
3,P212121,19,P-1,3,0.1
3,P212121,1,P-1,3,0.123
3,P212121,20,P21/a,3,0.043
3,P212121,232,P21/c,7,0.161
3,P212121,24,P21/n,7,0.262
3,P212121,26,C2/c,5,0.09
3,P212121,27,P21/n,7,0.13
3,P212121,30,P21/c,3,0.147
3,P212121,32,P21/c,9,0.098
3,P212121,36,P212121,5,0.094
3,P212121,3,P212121,15,0.0
3,P212121,40,P21/c,5,0.49
3,P212121,44,P21/n,5,0.485
3,P212121,47,P21/c,3,0.087
3,P212121,55,P21/a,5,0.444
3,P212121,56,Pccn,2,0.74
3,P212121,5,P21/n,3,0.123
3,P212121,65,P212121,9,0.144
3,P212121,669,P6122,2,1.115
3,P212121,67,Pca21,9,0.239
3,P212121,68,Pca21,5,0.466
3,P212121,6,P-1,3,0.123
3,P212121,76,P21/a,9,0.238
3,P212121,94,P212121,5,0.299
3,P212121,95,P212121,5,0.3
3,P212121,9,P21,13,0.084
40,P21/c,108,C2/c,7,0.318
40,P21/c,115,C2/n,9,0.358
40,P21/c,11,P21/a,5,0.274
40,P21/c,135,P21,7,0.361
40,P21/c,13,P-1,5,0.184
40,P21/c,141,P212121,3,0.149
40,P21/c,16,P21/c,3,0.162
40,P21/c,173,Pna21,3,0.364
40,P21/c,176,P-1,2,1.102
40,P21/c,177,P21/a,5,0.306
40,P21/c,18,P21/n,3,0.175
40,P21/c,195,Pc,3,0.252
40,P21/c,19,P-1,3,0.103
40,P21/c,1,P-1,5,0.169
40,P21/c,20,P21/a,3,0.195
40,P21/c,232,P21/c,3,0.117
40,P21/c,24,P21/n,5,0.65
40,P21/c,26,C2/c,3,0.12
40,P21/c,27,P21/n,3,0.086
40,P21/c,30,P21/c,3,0.036
40,P21/c,32,P21/c,5,0.25
40,P21/c,36,P212121,3,0.187
40,P21/c,3,P212121,5,0.49
40,P21/c,40,P21/c,15,0.0
40,P21/c,44,P21/n,9,0.323
40,P21/c,47,P21/c,5,0.34
40,P21/c,55,P21/a,13,0.238
40,P21/c,56,Pccn,3,0.714
40,P21/c,5,P21/n,5,0.17
40,P21/c,65,P212121,3,0.271
40,P21/c,669,P6122,1,0.0
40,P21/c,67,Pca21,3,0.288
40,P21/c,68,Pca21,15,0.521
40,P21/c,6,P-1,5,0.164
40,P21/c,76,P21/a,3,0.277
40,P21/c,94,P212121,7,0.306
40,P21/c,95,P212121,7,0.306
40,P21/c,9,P21,5,0.477
44,P21/n,108,C2/c,6,0.574
44,P21/n,115,C2/n,11,0.091
44,P21/n,11,P21/a,7,0.268
44,P21/n,135,P21,7,0.302
44,P21/n,13,P-1,5,0.136
44,P21/n,141,P212121,3,0.061
44,P21/n,16,P21/c,3,0.106
44,P21/n,173,Pna21,5,0.512
44,P21/n,176,P-1,1,0.0
44,P21/n,177,P21/a,6,0.824
44,P21/n,18,P21/n,3,0.119
44,P21/n,195,Pc,4,0.897
44,P21/n,19,P-1,3,0.09
44,P21/n,1,P-1,6,0.573
44,P21/n,20,P21/a,3,0.133
44,P21/n,232,P21/c,5,0.535
44,P21/n,24,P21/n,5,0.623
44,P21/n,26,C2/c,3,0.081
44,P21/n,27,P21/n,5,0.584
44,P21/n,30,P21/c,4,0.697
44,P21/n,32,P21/c,5,0.151
44,P21/n,36,P212121,3,0.111
44,P21/n,3,P212121,5,0.485
44,P21/n,40,P21/c,9,0.323
44,P21/n,44,P21/n,15,0.0
44,P21/n,47,P21/c,5,0.336
44,P21/n,55,P21/a,11,0.219
44,P21/n,56,Pccn,2,0.583
44,P21/n,5,P21/n,6,0.576
44,P21/n,65,P212121,3,0.196
44,P21/n,669,P6122,1,0.0
44,P21/n,67,Pca21,3,0.211
44,P21/n,68,Pca21,10,0.621
44,P21/n,6,P-1,6,0.563
44,P21/n,76,P21/a,3,0.204
44,P21/n,94,P212121,7,0.427
44,P21/n,95,P212121,7,0.426
44,P21/n,9,P21,5,0.469
47,P21/c,108,C2/c,5,0.228
47,P21/c,115,C2/n,5,0.34
47,P21/c,11,P21/a,7,0.528
47,P21/c,135,P21,3,0.161
47,P21/c,13,P-1,9,0.415
47,P21/c,141,P212121,3,0.095
47,P21/c,16,P21/c,3,0.056
47,P21/c,173,Pna21,3,0.265
47,P21/c,176,P-1,1,0.0
47,P21/c,177,P21/a,3,0.157
47,P21/c,18,P21/n,3,0.066
47,P21/c,195,Pc,3,0.145
47,P21/c,19,P-1,5,0.375
47,P21/c,1,P-1,7,0.321
47,P21/c,20,P21/a,7,0.341
47,P21/c,232,P21/c,3,0.045
47,P21/c,24,P21/n,3,0.044
47,P21/c,26,C2/c,5,0.411
47,P21/c,27,P21/n,3,0.085
47,P21/c,30,P21/c,7,0.962
47,P21/c,32,P21/c,5,0.315
47,P21/c,36,P212121,3,0.096
47,P21/c,3,P212121,3,0.087
47,P21/c,40,P21/c,5,0.34
47,P21/c,44,P21/n,5,0.336
47,P21/c,47,P21/c,15,0.0
47,P21/c,55,P21/a,5,0.395
47,P21/c,56,Pccn,2,0.454
47,P21/c,5,P21/n,7,0.321
47,P21/c,65,P212121,3,0.169
47,P21/c,669,P6122,1,0.0
47,P21/c,67,Pca21,3,0.188
47,P21/c,68,Pca21,3,0.052
47,P21/c,6,P-1,7,0.322
47,P21/c,76,P21/a,3,0.173
47,P21/c,94,P212121,3,0.079
47,P21/c,95,P212121,3,0.079
47,P21/c,9,P21,3,0.08
55,P21/a,108,C2/c,7,0.218
55,P21/a,115,C2/n,11,0.283
55,P21/a,11,P21/a,5,0.223
55,P21/a,135,P21,7,0.247
55,P21/a,13,P-1,5,0.171
55,P21/a,141,P212121,3,0.098
55,P21/a,16,P21/c,3,0.091
55,P21/a,173,Pna21,3,0.297
55,P21/a,176,P-1,2,1.117
55,P21/a,177,P21/a,5,0.19
55,P21/a,18,P21/n,3,0.103
55,P21/a,195,Pc,3,0.181
55,P21/a,19,P-1,3,0.035
55,P21/a,1,P-1,5,0.194
55,P21/a,20,P21/a,3,0.124
55,P21/a,232,P21/c,3,0.052
55,P21/a,24,P21/n,5,0.627
55,P21/a,26,C2/c,3,0.048
55,P21/a,27,P21/n,3,0.058
55,P21/a,30,P21/c,3,0.047
55,P21/a,32,P21/c,5,0.2
55,P21/a,36,P212121,3,0.121
55,P21/a,3,P212121,5,0.444
55,P21/a,40,P21/c,13,0.238
55,P21/a,44,P21/n,11,0.219
55,P21/a,47,P21/c,5,0.395
55,P21/a,55,P21/a,15,0.0
55,P21/a,56,Pccn,3,0.628
55,P21/a,5,P21/n,5,0.195
55,P21/a,65,P212121,3,0.202
55,P21/a,669,P6122,1,0.0
55,P21/a,67,Pca21,3,0.22
55,P21/a,68,Pca21,15,0.411
55,P21/a,6,P-1,5,0.188
55,P21/a,76,P21/a,3,0.208
55,P21/a,94,P212121,7,0.18
55,P21/a,95,P212121,7,0.18
55,P21/a,9,P21,5,0.429
56,Pccn,108,C2/c,2,0.288
56,Pccn,115,C2/n,3,0.985
56,Pccn,11,P21/a,3,0.35
56,Pccn,135,P21,4,0.679
56,Pccn,13,P-1,2,0.682
56,Pccn,141,P212121,1,0.0
56,Pccn,16,P21/c,2,0.665
56,Pccn,173,Pna21,1,0.0
56,Pccn,176,P-1,3,0.559
56,Pccn,177,P21/a,3,0.754
56,Pccn,18,P21/n,2,0.616
56,Pccn,195,Pc,2,0.659
56,Pccn,19,P-1,2,0.632
56,Pccn,1,P-1,1,0.0
56,Pccn,20,P21/a,2,0.653
56,Pccn,232,P21/c,1,0.0
56,Pccn,24,P21/n,2,0.55
56,Pccn,26,C2/c,2,0.7
56,Pccn,27,P21/n,1,0.0
56,Pccn,30,P21/c,1,0.0
56,Pccn,32,P21/c,1,0.0
56,Pccn,36,P212121,1,0.0
56,Pccn,3,P212121,2,0.74
56,Pccn,40,P21/c,3,0.714
56,Pccn,44,P21/n,2,0.583
56,Pccn,47,P21/c,2,0.454
56,Pccn,55,P21/a,3,0.628
56,Pccn,56,Pccn,15,0.0
56,Pccn,5,P21/n,1,0.0
56,Pccn,65,P212121,1,0.0
56,Pccn,669,P6122,3,0.791
56,Pccn,67,Pca21,1,0.0
56,Pccn,68,Pca21,3,0.633
56,Pccn,6,P-1,1,0.0
56,Pccn,76,P21/a,1,0.0
56,Pccn,94,P212121,4,0.659
56,Pccn,95,P212121,4,0.659
56,Pccn,9,P21,2,0.734
5,P21/n,108,C2/c,11,0.061
5,P21/n,115,C2/n,5,0.206
5,P21/n,11,P21/a,9,0.879
5,P21/n,135,P21,3,0.192
5,P21/n,13,P-1,5,0.093
5,P21/n,141,P212121,3,0.13
5,P21/n,16,P21/c,3,0.089
5,P21/n,173,Pna21,7,0.682
5,P21/n,176,P-1,1,0.0
5,P21/n,177,P21/a,5,0.334
5,P21/n,18,P21/n,3,0.096
5,P21/n,195,Pc,7,0.596
5,P21/n,19,P-1,3,0.027
5,P21/n,1,P-1,15,0.004
5,P21/n,20,P21/a,3,0.119
5,P21/n,232,P21/c,3,0.08
5,P21/n,24,P21/n,3,0.08
5,P21/n,26,C2/c,3,0.055
5,P21/n,27,P21/n,3,0.107
5,P21/n,30,P21/c,5,0.566
5,P21/n,32,P21/c,5,0.165
5,P21/n,36,P212121,3,0.132
5,P21/n,3,P212121,3,0.123
5,P21/n,40,P21/c,5,0.17
5,P21/n,44,P21/n,6,0.576
5,P21/n,47,P21/c,7,0.321
5,P21/n,55,P21/a,5,0.195
5,P21/n,56,Pccn,1,0.0
5,P21/n,5,P21/n,15,0.0
5,P21/n,65,P212121,3,0.2
5,P21/n,669,P6122,3,0.747
5,P21/n,67,Pca21,3,0.219
5,P21/n,68,Pca21,7,0.683
5,P21/n,6,P-1,15,0.024
5,P21/n,76,P21/a,3,0.203
5,P21/n,94,P212121,3,0.11
5,P21/n,95,P212121,3,0.11
5,P21/n,9,P21,3,0.115
65,P212121,108,C2/c,3,0.231
65,P212121,115,C2/n,3,0.148
65,P212121,11,P21/a,3,0.107
65,P212121,135,P21,3,0.023
65,P212121,13,P-1,3,0.176
65,P212121,141,P212121,5,0.184
65,P212121,16,P21/c,5,0.161
65,P212121,173,Pna21,3,0.102
65,P212121,176,P-1,1,0.0
65,P212121,177,P21/a,3,0.021
65,P212121,18,P21/n,5,0.111
65,P212121,195,Pc,3,0.03
65,P212121,19,P-1,3,0.184
65,P212121,1,P-1,3,0.2
65,P212121,20,P21/a,3,0.081
65,P212121,232,P21/c,5,0.151
65,P212121,24,P21/n,5,0.143
65,P212121,26,C2/c,5,0.183
65,P212121,27,P21/n,5,0.207
65,P212121,30,P21/c,3,0.243
65,P212121,32,P21/c,11,0.07
65,P212121,36,P212121,5,0.102
65,P212121,3,P212121,9,0.144
65,P212121,40,P21/c,3,0.271
65,P212121,44,P21/n,3,0.196
65,P212121,47,P21/c,3,0.169
65,P212121,55,P21/a,3,0.202
65,P212121,56,Pccn,1,0.0
65,P212121,5,P21/n,3,0.2
65,P212121,65,P212121,15,0.0
65,P212121,669,P6122,1,0.0
65,P212121,67,Pca21,11,0.114
65,P212121,68,Pca21,3,0.217
65,P212121,6,P-1,3,0.2
65,P212121,76,P21/a,11,0.116
65,P212121,94,P212121,3,0.095
65,P212121,95,P212121,3,0.095
65,P212121,9,P21,11,0.172
669,P6122,108,C2/c,3,0.704
669,P6122,115,C2/n,1,0.0
669,P6122,11,P21/a,2,0.135
669,P6122,135,P21,3,0.632
669,P6122,13,P-1,1,0.0
669,P6122,141,P212121,1,0.0
669,P6122,16,P21/c,1,0.0
669,P6122,173,Pna21,1,0.0
669,P6122,176,P-1,3,0.665
669,P6122,177,P21/a,3,0.727
669,P6122,18,P21/n,1,0.0
669,P6122,195,Pc,1,0.0
669,P6122,19,P-1,1,0.0
669,P6122,1,P-1,3,0.743
669,P6122,20,P21/a,1,0.0
669,P6122,232,P21/c,1,0.0
669,P6122,24,P21/n,1,0.0
669,P6122,26,C2/c,1,0.0
669,P6122,27,P21/n,1,0.0
669,P6122,30,P21/c,1,0.0
669,P6122,32,P21/c,1,0.0
669,P6122,36,P212121,1,0.0
669,P6122,3,P212121,2,1.115
669,P6122,40,P21/c,1,0.0
669,P6122,44,P21/n,1,0.0
669,P6122,47,P21/c,1,0.0
669,P6122,55,P21/a,1,0.0
669,P6122,56,Pccn,3,0.791
669,P6122,5,P21/n,3,0.747
669,P6122,65,P212121,1,0.0
669,P6122,669,P6122,15,0.0
669,P6122,67,Pca21,1,0.0
669,P6122,68,Pca21,1,0.0
669,P6122,6,P-1,3,0.726
669,P6122,76,P21/a,1,0.0
669,P6122,94,P212121,2,0.379
669,P6122,95,P212121,2,0.379
669,P6122,9,P21,2,1.103
67,Pca21,108,C2/c,3,0.249
67,Pca21,115,C2/n,3,0.165
67,Pca21,11,P21/a,3,0.125
67,Pca21,135,P21,3,0.033
67,Pca21,13,P-1,3,0.195
67,Pca21,141,P212121,5,0.218
67,Pca21,16,P21/c,5,0.223
67,Pca21,173,Pna21,3,0.085
67,Pca21,176,P-1,1,0.0
67,Pca21,177,P21/a,3,0.037
67,Pca21,18,P21/n,5,0.18
67,Pca21,195,Pc,3,0.048
67,Pca21,19,P-1,3,0.202
67,Pca21,1,P-1,3,0.219
67,Pca21,20,P21/a,5,0.148
67,Pca21,232,P21/c,5,0.215
67,Pca21,24,P21/n,5,0.207
67,Pca21,26,C2/c,5,0.281
67,Pca21,27,P21/n,5,0.243
67,Pca21,30,P21/c,3,0.26
67,Pca21,32,P21/c,11,0.155
67,Pca21,36,P212121,5,0.206
67,Pca21,3,P212121,9,0.239
67,Pca21,40,P21/c,3,0.288
67,Pca21,44,P21/n,3,0.211
67,Pca21,47,P21/c,3,0.188
67,Pca21,55,P21/a,3,0.22
67,Pca21,56,Pccn,1,0.0
67,Pca21,5,P21/n,3,0.219
67,Pca21,65,P212121,11,0.114
67,Pca21,669,P6122,1,0.0
67,Pca21,67,Pca21,15,0.0
67,Pca21,68,Pca21,3,0.236
67,Pca21,6,P-1,3,0.219
67,Pca21,76,P21/a,10,0.024
67,Pca21,94,P212121,3,0.113
67,Pca21,95,P212121,3,0.113
67,Pca21,9,P21,11,0.259
68,Pca21,108,C2/c,7,0.483
68,Pca21,115,C2/n,8,0.653
68,Pca21,11,P21/a,3,0.118
68,Pca21,135,P21,7,0.265
68,Pca21,13,P-1,5,0.512
68,Pca21,141,P212121,3,0.143
68,Pca21,16,P21/c,3,0.107
68,Pca21,173,Pna21,3,0.311
68,Pca21,176,P-1,1,0.0
68,Pca21,177,P21/a,5,0.196
68,Pca21,18,P21/n,3,0.114
68,Pca21,195,Pc,3,0.191
68,Pca21,19,P-1,3,0.041
68,Pca21,1,P-1,7,0.683
68,Pca21,20,P21/a,3,0.136
68,Pca21,232,P21/c,3,0.092
68,Pca21,24,P21/n,5,0.643
68,Pca21,26,C2/c,3,0.07
68,Pca21,27,P21/n,3,0.113
68,Pca21,30,P21/c,3,0.083
68,Pca21,32,P21/c,5,0.524
68,Pca21,36,P212121,3,0.148
68,Pca21,3,P212121,5,0.466
68,Pca21,40,P21/c,15,0.521
68,Pca21,44,P21/n,10,0.621
68,Pca21,47,P21/c,3,0.052
68,Pca21,55,P21/a,15,0.411
68,Pca21,56,Pccn,3,0.633
68,Pca21,5,P21/n,7,0.683
68,Pca21,65,P212121,3,0.217
68,Pca21,669,P6122,1,0.0
68,Pca21,67,Pca21,3,0.236
68,Pca21,68,Pca21,15,0.0
68,Pca21,6,P-1,7,0.683
68,Pca21,76,P21/a,3,0.22
68,Pca21,94,P212121,7,0.21
68,Pca21,95,P212121,7,0.209
68,Pca21,9,P21,5,0.45
6,P-1,108,C2/c,11,0.059
6,P-1,115,C2/n,5,0.204
6,P-1,11,P21/a,9,0.872
6,P-1,135,P21,3,0.192
6,P-1,13,P-1,5,0.092
6,P-1,141,P212121,3,0.13
6,P-1,16,P21/c,3,0.089
6,P-1,173,Pna21,7,0.683
6,P-1,176,P-1,1,0.0
6,P-1,177,P21/a,5,0.324
6,P-1,18,P21/n,3,0.096
6,P-1,195,Pc,7,0.596
6,P-1,19,P-1,3,0.027
6,P-1,1,P-1,15,0.02
6,P-1,20,P21/a,3,0.119
6,P-1,232,P21/c,3,0.08
6,P-1,24,P21/n,3,0.08
6,P-1,26,C2/c,3,0.055
6,P-1,27,P21/n,3,0.107
6,P-1,30,P21/c,5,0.566
6,P-1,32,P21/c,5,0.164
6,P-1,36,P212121,3,0.132
6,P-1,3,P212121,3,0.123
6,P-1,40,P21/c,5,0.164
6,P-1,44,P21/n,6,0.563
6,P-1,47,P21/c,7,0.322
6,P-1,55,P21/a,5,0.188
6,P-1,56,Pccn,1,0.0
6,P-1,5,P21/n,15,0.024
6,P-1,65,P212121,3,0.2
6,P-1,669,P6122,3,0.726
6,P-1,67,Pca21,3,0.219
6,P-1,68,Pca21,7,0.683
6,P-1,6,P-1,15,0.0
6,P-1,76,P21/a,3,0.203
6,P-1,94,P212121,3,0.11
6,P-1,95,P212121,3,0.11
6,P-1,9,P21,3,0.115
76,P21/a,108,C2/c,3,0.235
76,P21/a,115,C2/n,3,0.156
76,P21/a,11,P21/a,3,0.112
76,P21/a,135,P21,3,0.028
76,P21/a,13,P-1,3,0.179
76,P21/a,141,P212121,5,0.225
76,P21/a,16,P21/c,5,0.217
76,P21/a,173,Pna21,3,0.097
76,P21/a,176,P-1,2,0.599
76,P21/a,177,P21/a,3,0.02
76,P21/a,18,P21/n,5,0.172
76,P21/a,195,Pc,3,0.029
76,P21/a,19,P-1,5,0.248
76,P21/a,1,P-1,3,0.203
76,P21/a,20,P21/a,3,0.085
76,P21/a,232,P21/c,5,0.211
76,P21/a,24,P21/n,7,0.607
76,P21/a,26,C2/c,5,0.275
76,P21/a,27,P21/n,5,0.245
76,P21/a,30,P21/c,3,0.249
76,P21/a,32,P21/c,11,0.154
76,P21/a,36,P212121,5,0.201
76,P21/a,3,P212121,9,0.238
76,P21/a,40,P21/c,3,0.277
76,P21/a,44,P21/n,3,0.204
76,P21/a,47,P21/c,3,0.173
76,P21/a,55,P21/a,3,0.208
76,P21/a,56,Pccn,1,0.0
76,P21/a,5,P21/n,3,0.203
76,P21/a,65,P212121,11,0.116
76,P21/a,669,P6122,1,0.0
76,P21/a,67,Pca21,10,0.024
76,P21/a,68,Pca21,3,0.22
76,P21/a,6,P-1,3,0.203
76,P21/a,76,P21/a,15,0.0
76,P21/a,94,P212121,3,0.098
76,P21/a,95,P212121,3,0.098
76,P21/a,9,P21,11,0.26
94,P212121,108,C2/c,5,0.193
94,P212121,115,C2/n,5,0.105
94,P212121,11,P21/a,7,0.523
94,P212121,135,P21,13,0.325
94,P212121,13,P-1,3,0.085
94,P212121,141,P212121,3,0.088
94,P212121,16,P21/c,3,0.035
94,P212121,173,Pna21,7,0.699
94,P212121,176,P-1,3,0.499
94,P212121,177,P21/a,11,0.479
94,P212121,18,P21/n,3,0.03
94,P212121,195,Pc,7,0.479
94,P212121,19,P-1,3,0.094
94,P212121,1,P-1,3,0.11
94,P212121,20,P21/a,3,0.025
94,P212121,232,P21/c,3,0.074
94,P212121,24,P21/n,5,0.511
94,P212121,26,C2/c,3,0.068
94,P212121,27,P21/n,3,0.126
94,P212121,30,P21/c,3,0.157
94,P212121,32,P21/c,3,0.041
94,P212121,36,P212121,3,0.042
94,P212121,3,P212121,5,0.299
94,P212121,40,P21/c,7,0.306
94,P212121,44,P21/n,7,0.427
94,P212121,47,P21/c,3,0.079
94,P212121,55,P21/a,7,0.18
94,P212121,56,Pccn,4,0.659
94,P212121,5,P21/n,3,0.11
94,P212121,65,P212121,3,0.095
94,P212121,669,P6122,2,0.379
94,P212121,67,Pca21,3,0.113
94,P212121,68,Pca21,7,0.21
94,P212121,6,P-1,3,0.11
94,P212121,76,P21/a,3,0.098
94,P212121,94,P212121,15,0.0
94,P212121,95,P212121,15,0.001
94,P212121,9,P21,5,0.283
95,P212121,108,C2/c,5,0.193
95,P212121,115,C2/n,5,0.104
95,P212121,11,P21/a,7,0.523
95,P212121,135,P21,13,0.324
95,P212121,13,P-1,3,0.085
95,P212121,141,P212121,3,0.089
95,P212121,16,P21/c,3,0.035
95,P212121,173,Pna21,7,0.698
95,P212121,176,P-1,3,0.498
95,P212121,177,P21/a,11,0.478
95,P212121,18,P21/n,3,0.03
95,P212121,195,Pc,7,0.478
95,P212121,19,P-1,3,0.094
95,P212121,1,P-1,3,0.11
95,P212121,20,P21/a,3,0.025
95,P212121,232,P21/c,3,0.074
95,P212121,24,P21/n,5,0.511
95,P212121,26,C2/c,3,0.068
95,P212121,27,P21/n,3,0.126
95,P212121,30,P21/c,3,0.158
95,P212121,32,P21/c,3,0.041
95,P212121,36,P212121,3,0.042
95,P212121,3,P212121,5,0.3
95,P212121,40,P21/c,7,0.306
95,P212121,44,P21/n,7,0.426
95,P212121,47,P21/c,3,0.079
95,P212121,55,P21/a,7,0.18
95,P212121,56,Pccn,4,0.659
95,P212121,5,P21/n,3,0.11
95,P212121,65,P212121,3,0.095
95,P212121,669,P6122,2,0.379
95,P212121,67,Pca21,3,0.113
95,P212121,68,Pca21,7,0.209
95,P212121,6,P-1,3,0.11
95,P212121,76,P21/a,3,0.098
95,P212121,94,P212121,15,0.001
95,P212121,95,P212121,15,0.0
95,P212121,9,P21,5,0.284
9,P21,108,C2/c,5,0.449
9,P21,115,C2/n,5,0.464
9,P21,11,P21/a,3,0.018
9,P21,135,P21,5,0.389
9,P21,13,P-1,3,0.088
9,P21,141,P212121,7,0.121
9,P21,16,P21/c,7,0.182
9,P21,173,Pna21,3,0.198
9,P21,176,P-1,1,0.0
9,P21,177,P21/a,5,0.387
9,P21,18,P21/n,7,0.102
9,P21,195,Pc,3,0.082
9,P21,19,P-1,3,0.093
9,P21,1,P-1,3,0.115
9,P21,20,P21/a,7,1.462
9,P21,232,P21/c,7,0.157
9,P21,24,P21/n,7,0.284
9,P21,26,C2/c,5,0.07
9,P21,27,P21/n,7,0.1
9,P21,30,P21/c,3,0.146
9,P21,32,P21/c,11,0.122
9,P21,36,P212121,5,0.054
9,P21,3,P212121,13,0.084
9,P21,40,P21/c,5,0.477
9,P21,44,P21/n,5,0.469
9,P21,47,P21/c,3,0.08
9,P21,55,P21/a,5,0.429
9,P21,56,Pccn,2,0.734
9,P21,5,P21/n,3,0.115
9,P21,65,P212121,11,0.172
9,P21,669,P6122,2,1.103
9,P21,67,Pca21,11,0.259
9,P21,68,Pca21,5,0.45
9,P21,6,P-1,3,0.115
9,P21,76,P21/a,11,0.26
9,P21,94,P212121,5,0.283
9,P21,95,P212121,5,0.284
9,P21,9,P21,15,0.0
